capture_event_id,split,site_id,datetime,longitude,latitude,environment_feature_status,chirps_monthly_mm,chirps_source_file,jrc_water_occurrence_pct,jrc_water_seasonality_months,jrc_water_extent_class,month,modis_composite_count,modis_first_calendar_date,modis_latest_calendar_date,modis_ndvi_mean,modis_ndvi_median,modis_ndvi_min,modis_ndvi_max,modis_evi_mean,modis_evi_median,modis_evi_min,modis_evi_max,modis_blue_reflectance_mean,modis_red_reflectance_mean,modis_nir_reflectance_mean,modis_mir_reflectance_mean,modis_pixel_reliability_mean,modis_pixel_reliability_best,modis_vi_quality_mode,modis_full_available,modis_ndvi_seed,modis_evi_seed,modis_seed_available
ASG000r8kj,train_core,L13,2012-09-20T13:05:57,34.951730845339355,-2.633318107181921,ok,23.300790786743164,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.09.tif,0.0,0.0,0.0,2012-09,2,2012-09-13,2012-09-29,0.2401,0.2401,0.2393,0.2409,0.1117,0.1117,0.1114,0.112,0.0509,0.095,0.15505,0.17085,0.0,0.0,2116,True,,,False
ASG000r8lc,train_core,L13,2012-09-23T09:27:29,34.951730845339355,-2.633318107181921,ok,23.300790786743164,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.09.tif,0.0,0.0,0.0,2012-09,2,2012-09-13,2012-09-29,0.2401,0.2401,0.2393,0.2409,0.1117,0.1117,0.1114,0.112,0.0509,0.095,0.15505,0.17085,0.0,0.0,2116,True,,,False
ASG000r8of,train_core,L13,2012-10-14T15:37:24,34.951730845339355,-2.633318107181921,ok,56.257057189941406,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.10.tif,0.0,0.0,0.0,2012-10,2,2012-10-15,2012-10-31,0.43135,0.43135,0.3924,0.4703,0.2497,0.2497,0.2184,0.281,0.04845,0.0943,0.2384,0.16395,0.5,0.0,2116,True,,,False
ASG000r8pi,train_core,L13,2012-11-04T06:12:26,34.951730845339355,-2.633318107181921,ok,95.07449340820312,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.11.tif,0.0,0.0,0.0,2012-11,1,2012-11-16,2012-11-16,0.4504,0.4504,0.4504,0.4504,0.3042,0.3042,0.3042,0.3042,0.0608,0.1126,0.2972,0.1882,1.0,1.0,2120,True,,,False
ASG000r8qo,train_core,L13,2012-11-08T20:01:39,34.951730845339355,-2.633318107181921,ok,95.07449340820312,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.11.tif,0.0,0.0,0.0,2012-11,1,2012-11-16,2012-11-16,0.4504,0.4504,0.4504,0.4504,0.3042,0.3042,0.3042,0.3042,0.0608,0.1126,0.2972,0.1882,1.0,1.0,2120,True,,,False
ASG000r8qx,train_core,L13,2012-11-10T13:49:13,34.951730845339355,-2.633318107181921,ok,95.07449340820312,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.11.tif,0.0,0.0,0.0,2012-11,1,2012-11-16,2012-11-16,0.4504,0.4504,0.4504,0.4504,0.3042,0.3042,0.3042,0.3042,0.0608,0.1126,0.2972,0.1882,1.0,1.0,2120,True,,,False
ASG000r93o,train_core,M02,2012-07-22T14:48:26,34.97563326812326,-2.4097590381833753,ok,6.10614538192749,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.07.tif,0.0,0.0,0.0,2012-07,2,2012-07-11,2012-07-27,0.32465,0.32465,0.3107,0.3386,0.19215,0.19215,0.1815,0.2028,0.0588,0.1228,0.2409,0.19165,0.0,0.0,2116,True,,,False
ASG000r93r,train_core,M02,2012-07-24T15:51:22,34.97563326812326,-2.4097590381833753,ok,6.10614538192749,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.07.tif,0.0,0.0,0.0,2012-07,2,2012-07-11,2012-07-27,0.32465,0.32465,0.3107,0.3386,0.19215,0.19215,0.1815,0.2028,0.0588,0.1228,0.2409,0.19165,0.0,0.0,2116,True,,,False
ASG000r93s,train_core,M02,2012-07-24T15:52:55,34.97563326812326,-2.4097590381833753,ok,6.10614538192749,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.07.tif,0.0,0.0,0.0,2012-07,2,2012-07-11,2012-07-27,0.32465,0.32465,0.3107,0.3386,0.19215,0.19215,0.1815,0.2028,0.0588,0.1228,0.2409,0.19165,0.0,0.0,2116,True,,,False
ASG000r940,train_core,M02,2012-07-29T18:43:07,34.97563326812326,-2.4097590381833753,ok,6.10614538192749,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.07.tif,0.0,0.0,0.0,2012-07,2,2012-07-11,2012-07-27,0.32465,0.32465,0.3107,0.3386,0.19215,0.19215,0.1815,0.2028,0.0588,0.1228,0.2409,0.19165,0.0,0.0,2116,True,,,False
ASG000r96l,train_core,M02,2012-10-04T00:19:37,34.97563326812326,-2.4097590381833753,ok,59.352760314941406,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.10.tif,0.0,0.0,0.0,2012-10,2,2012-10-15,2012-10-31,0.34595,0.34595,0.3157,0.3762,0.17125,0.17125,0.1392,0.2033,0.0422,0.0903,0.1873,0.18455,0.0,0.0,2116,True,,,False
ASG000r973,train_core,M02,2012-10-09T20:26:08,34.97563326812326,-2.4097590381833753,ok,59.352760314941406,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.10.tif,0.0,0.0,0.0,2012-10,2,2012-10-15,2012-10-31,0.34595,0.34595,0.3157,0.3762,0.17125,0.17125,0.1392,0.2033,0.0422,0.0903,0.1873,0.18455,0.0,0.0,2116,True,,,False
ASG000r9b1,train_core,M02,2012-11-21T16:44:27,34.97563326812326,-2.4097590381833753,ok,91.82102966308594,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.11.tif,0.0,0.0,0.0,2012-11,1,2012-11-16,2012-11-16,0.4125,0.4125,0.4125,0.4125,0.1747,0.1747,0.1747,0.1747,0.0281,0.0675,0.1623,0.1564,0.0,0.0,2116,True,,,False
ASG000r9b7,train_core,M02,2012-11-23T01:16:15,34.97563326812326,-2.4097590381833753,ok,91.82102966308594,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.11.tif,0.0,0.0,0.0,2012-11,1,2012-11-16,2012-11-16,0.4125,0.4125,0.4125,0.4125,0.1747,0.1747,0.1747,0.1747,0.0281,0.0675,0.1623,0.1564,0.0,0.0,2116,True,,,False
ASG000r9bi,train_core,M03,2012-05-30T02:21:06,34.976380641409094,-2.429270076668765,ok,49.05372619628906,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.05.tif,0.0,0.0,0.0,2012-05,2,2012-05-08,2012-05-24,0.7697,0.7697,0.755,0.7844,0.4716,0.4716,0.4705,0.4727,0.02115,0.0388,0.2976,0.07815,0.0,0.0,2116,True,,,False
ASG000r9c0,train_core,M03,2012-06-08T12:13:23,34.976380641409094,-2.429270076668765,ok,17.36843490600586,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.06.tif,0.0,0.0,0.0,2012-06,2,2012-06-09,2012-06-25,0.5124,0.5124,0.4564,0.5684,0.30185,0.30185,0.2724,0.3313,0.04235,0.08265,0.2557,0.1313,0.5,0.0,2116,True,,,False
ASG000r9c3,train_core,M03,2012-06-10T22:44:28,34.976380641409094,-2.429270076668765,ok,17.36843490600586,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.06.tif,0.0,0.0,0.0,2012-06,2,2012-06-09,2012-06-25,0.5124,0.5124,0.4564,0.5684,0.30185,0.30185,0.2724,0.3313,0.04235,0.08265,0.2557,0.1313,0.5,0.0,2116,True,,,False
ASG000r9l6,train_core,M03,2012-07-04T19:59:50,34.976380641409094,-2.429270076668765,ok,6.10614538192749,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.07.tif,0.0,0.0,0.0,2012-07,2,2012-07-11,2012-07-27,0.3615,0.3615,0.3333,0.3897,0.2114,0.2114,0.201,0.2218,0.0567,0.11045,0.2349,0.1755,0.0,0.0,2116,True,,,False
ASG000r9s7,train_core,M03,2012-08-12T13:49:44,34.976380641409094,-2.429270076668765,ok,21.855262756347656,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.08.tif,0.0,0.0,0.0,2012-08,2,2012-08-12,2012-08-28,0.3419,0.3419,0.3393,0.3445,0.17335,0.17335,0.1679,0.1788,0.04575,0.095,0.19365,0.18235,0.0,0.0,2116,True,,,False
ASG000rai0,train_core,M03,2012-10-24T00:31:11,34.976380641409094,-2.429270076668765,ok,59.352760314941406,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.10.tif,0.0,0.0,0.0,2012-10,2,2012-10-15,2012-10-31,0.41065,0.41065,0.3502,0.4711,0.2022,0.2022,0.1598,0.2446,0.03855,0.07815,0.189,0.18055,0.0,0.0,2116,True,,,False
ASG000raou,train_core,M03,2012-10-31T03:59:17,34.976380641409094,-2.429270076668765,ok,59.352760314941406,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.10.tif,0.0,0.0,0.0,2012-10,2,2012-10-15,2012-10-31,0.41065,0.41065,0.3502,0.4711,0.2022,0.2022,0.1598,0.2446,0.03855,0.07815,0.189,0.18055,0.0,0.0,2116,True,,,False
ASG000raqf,train_core,M03,2012-11-14T03:20:31,34.976380641409094,-2.429270076668765,ok,91.82102966308594,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.11.tif,0.0,0.0,0.0,2012-11,1,2012-11-16,2012-11-16,0.4216,0.4216,0.4216,0.4216,0.1723,0.1723,0.1723,0.1723,0.0281,0.0622,0.1529,0.145,0.0,0.0,2116,True,,,False
ASG000ratt,train_core,M03,2012-11-18T03:29:16,34.976380641409094,-2.429270076668765,ok,91.82102966308594,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.11.tif,0.0,0.0,0.0,2012-11,1,2012-11-16,2012-11-16,0.4216,0.4216,0.4216,0.4216,0.1723,0.1723,0.1723,0.1723,0.0281,0.0622,0.1529,0.145,0.0,0.0,2116,True,,,False
ASG000rb0n,train_core,M03,2012-11-24T20:44:24,34.976380641409094,-2.429270076668765,ok,91.82102966308594,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.11.tif,0.0,0.0,0.0,2012-11,1,2012-11-16,2012-11-16,0.4216,0.4216,0.4216,0.4216,0.1723,0.1723,0.1723,0.1723,0.0281,0.0622,0.1529,0.145,0.0,0.0,2116,True,,,False
ASG000rb59,train_core,M03,2012-12-04T00:47:10,34.976380641409094,-2.429270076668765,ok,74.22958374023438,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.12.tif,0.0,0.0,0.0,2012-12,2,2012-12-02,2012-12-18,0.5750000000000001,0.5750000000000001,0.4507,0.6993,0.32295,0.32295,0.2643,0.3816,0.03525,0.0689,0.24795,0.135,0.0,0.0,2116,True,,,False
ASG000rb5c,train_core,M03,2012-12-04T01:01:42,34.976380641409094,-2.429270076668765,ok,74.22958374023438,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.12.tif,0.0,0.0,0.0,2012-12,2,2012-12-02,2012-12-18,0.5750000000000001,0.5750000000000001,0.4507,0.6993,0.32295,0.32295,0.2643,0.3816,0.03525,0.0689,0.24795,0.135,0.0,0.0,2116,True,,,False
ASG000rb73,train_core,M04,2012-06-14T01:36:27,34.97590881289054,-2.4509167543341897,ok,16.918827056884766,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.06.tif,0.0,0.0,0.0,2012-06,2,2012-06-09,2012-06-25,0.5363,0.5363,0.4597,0.6129,0.3261,0.3261,0.2761,0.3761,0.04245,0.08085,0.26735,0.1304,0.0,0.0,2116,True,,,False
ASG000rb85,train_core,M04,2012-06-29T17:16:16,34.97590881289054,-2.4509167543341897,ok,16.918827056884766,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.06.tif,0.0,0.0,0.0,2012-06,2,2012-06-09,2012-06-25,0.5363,0.5363,0.4597,0.6129,0.3261,0.3261,0.2761,0.3761,0.04245,0.08085,0.26735,0.1304,0.0,0.0,2116,True,,,False
ASG000rb86,train_core,M04,2012-06-30T01:46:51,34.97590881289054,-2.4509167543341897,ok,16.918827056884766,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.06.tif,0.0,0.0,0.0,2012-06,2,2012-06-09,2012-06-25,0.5363,0.5363,0.4597,0.6129,0.3261,0.3261,0.2761,0.3761,0.04245,0.08085,0.26735,0.1304,0.0,0.0,2116,True,,,False
ASG000rb8n,train_core,M04,2012-07-04T07:14:12,34.97590881289054,-2.4509167543341897,ok,6.754993438720703,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.07.tif,0.0,0.0,0.0,2012-07,2,2012-07-11,2012-07-27,0.35995,0.35995,0.3265,0.3934,0.21495,0.21495,0.1992,0.2307,0.058,0.11525,0.24405,0.1845,0.0,0.0,2116,True,,,False
ASG000rb8t,train_core,M04,2012-07-05T04:46:12,34.97590881289054,-2.4509167543341897,ok,6.754993438720703,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.07.tif,0.0,0.0,0.0,2012-07,2,2012-07-11,2012-07-27,0.35995,0.35995,0.3265,0.3934,0.21495,0.21495,0.1992,0.2307,0.058,0.11525,0.24405,0.1845,0.0,0.0,2116,True,,,False
ASG000rba1,train_core,M04,2012-07-11T21:04:13,34.97590881289054,-2.4509167543341897,ok,6.754993438720703,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.07.tif,0.0,0.0,0.0,2012-07,2,2012-07-11,2012-07-27,0.35995,0.35995,0.3265,0.3934,0.21495,0.21495,0.1992,0.2307,0.058,0.11525,0.24405,0.1845,0.0,0.0,2116,True,,,False
ASG000rbac,train_core,M04,2012-07-12T15:15:14,34.97590881289054,-2.4509167543341897,ok,6.754993438720703,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.07.tif,0.0,0.0,0.0,2012-07,2,2012-07-11,2012-07-27,0.35995,0.35995,0.3265,0.3934,0.21495,0.21495,0.1992,0.2307,0.058,0.11525,0.24405,0.1845,0.0,0.0,2116,True,,,False
ASG000rbay,train_core,M04,2012-07-15T09:01:58,34.97590881289054,-2.4509167543341897,ok,6.754993438720703,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.07.tif,0.0,0.0,0.0,2012-07,2,2012-07-11,2012-07-27,0.35995,0.35995,0.3265,0.3934,0.21495,0.21495,0.1992,0.2307,0.058,0.11525,0.24405,0.1845,0.0,0.0,2116,True,,,False
ASG000rbbv,train_core,M04,2012-07-22T16:56:19,34.97590881289054,-2.4509167543341897,ok,6.754993438720703,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.07.tif,0.0,0.0,0.0,2012-07,2,2012-07-11,2012-07-27,0.35995,0.35995,0.3265,0.3934,0.21495,0.21495,0.1992,0.2307,0.058,0.11525,0.24405,0.1845,0.0,0.0,2116,True,,,False
ASG000rbbw,train_core,M04,2012-07-24T00:19:46,34.97590881289054,-2.4509167543341897,ok,6.754993438720703,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.07.tif,0.0,0.0,0.0,2012-07,2,2012-07-11,2012-07-27,0.35995,0.35995,0.3265,0.3934,0.21495,0.21495,0.1992,0.2307,0.058,0.11525,0.24405,0.1845,0.0,0.0,2116,True,,,False
ASG000rbbz,train_core,M04,2012-07-25T00:01:56,34.97590881289054,-2.4509167543341897,ok,6.754993438720703,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.07.tif,0.0,0.0,0.0,2012-07,2,2012-07-11,2012-07-27,0.35995,0.35995,0.3265,0.3934,0.21495,0.21495,0.1992,0.2307,0.058,0.11525,0.24405,0.1845,0.0,0.0,2116,True,,,False
ASG000rbc3,train_core,M04,2012-07-27T10:18:41,34.97590881289054,-2.4509167543341897,ok,6.754993438720703,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.07.tif,0.0,0.0,0.0,2012-07,2,2012-07-11,2012-07-27,0.35995,0.35995,0.3265,0.3934,0.21495,0.21495,0.1992,0.2307,0.058,0.11525,0.24405,0.1845,0.0,0.0,2116,True,,,False
ASG000rbc4,train_core,M04,2012-07-27T10:20:12,34.97590881289054,-2.4509167543341897,ok,6.754993438720703,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.07.tif,0.0,0.0,0.0,2012-07,2,2012-07-11,2012-07-27,0.35995,0.35995,0.3265,0.3934,0.21495,0.21495,0.1992,0.2307,0.058,0.11525,0.24405,0.1845,0.0,0.0,2116,True,,,False
ASG000rbc7,train_core,M04,2012-07-27T10:25:37,34.97590881289054,-2.4509167543341897,ok,6.754993438720703,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.07.tif,0.0,0.0,0.0,2012-07,2,2012-07-11,2012-07-27,0.35995,0.35995,0.3265,0.3934,0.21495,0.21495,0.1992,0.2307,0.058,0.11525,0.24405,0.1845,0.0,0.0,2116,True,,,False
ASG000rbdo,train_core,M04,2012-08-03T09:58:39,34.97590881289054,-2.4509167543341897,ok,18.374324798583984,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.08.tif,0.0,0.0,0.0,2012-08,2,2012-08-12,2012-08-28,0.35735,0.35735,0.3502,0.3645,0.1969,0.1969,0.1897,0.2041,0.04675,0.10785,0.22775,0.1928,0.0,0.0,2116,True,,,False
ASG000rber,train_core,M04,2012-08-06T15:38:13,34.97590881289054,-2.4509167543341897,ok,18.374324798583984,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.08.tif,0.0,0.0,0.0,2012-08,2,2012-08-12,2012-08-28,0.35735,0.35735,0.3502,0.3645,0.1969,0.1969,0.1897,0.2041,0.04675,0.10785,0.22775,0.1928,0.0,0.0,2116,True,,,False
ASG000rbf1,train_core,M04,2012-08-10T04:07:04,34.97590881289054,-2.4509167543341897,ok,18.374324798583984,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.08.tif,0.0,0.0,0.0,2012-08,2,2012-08-12,2012-08-28,0.35735,0.35735,0.3502,0.3645,0.1969,0.1969,0.1897,0.2041,0.04675,0.10785,0.22775,0.1928,0.0,0.0,2116,True,,,False
ASG000rbfe,train_core,M04,2012-08-13T09:45:24,34.97590881289054,-2.4509167543341897,ok,18.374324798583984,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.08.tif,0.0,0.0,0.0,2012-08,2,2012-08-12,2012-08-28,0.35735,0.35735,0.3502,0.3645,0.1969,0.1969,0.1897,0.2041,0.04675,0.10785,0.22775,0.1928,0.0,0.0,2116,True,,,False
ASG000rbff,train_core,M04,2012-08-13T09:46:44,34.97590881289054,-2.4509167543341897,ok,18.374324798583984,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.08.tif,0.0,0.0,0.0,2012-08,2,2012-08-12,2012-08-28,0.35735,0.35735,0.3502,0.3645,0.1969,0.1969,0.1897,0.2041,0.04675,0.10785,0.22775,0.1928,0.0,0.0,2116,True,,,False
ASG000rbfg,train_core,M04,2012-08-13T09:48:22,34.97590881289054,-2.4509167543341897,ok,18.374324798583984,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.08.tif,0.0,0.0,0.0,2012-08,2,2012-08-12,2012-08-28,0.35735,0.35735,0.3502,0.3645,0.1969,0.1969,0.1897,0.2041,0.04675,0.10785,0.22775,0.1928,0.0,0.0,2116,True,,,False
ASG000rbfl,train_core,M04,2012-08-13T21:50:05,34.97590881289054,-2.4509167543341897,ok,18.374324798583984,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.08.tif,0.0,0.0,0.0,2012-08,2,2012-08-12,2012-08-28,0.35735,0.35735,0.3502,0.3645,0.1969,0.1969,0.1897,0.2041,0.04675,0.10785,0.22775,0.1928,0.0,0.0,2116,True,,,False
ASG000rbfz,train_core,M04,2012-08-16T11:25:48,34.97590881289054,-2.4509167543341897,ok,18.374324798583984,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.08.tif,0.0,0.0,0.0,2012-08,2,2012-08-12,2012-08-28,0.35735,0.35735,0.3502,0.3645,0.1969,0.1969,0.1897,0.2041,0.04675,0.10785,0.22775,0.1928,0.0,0.0,2116,True,,,False
ASG000rbg8,train_core,M04,2012-08-20T11:46:18,34.97590881289054,-2.4509167543341897,ok,18.374324798583984,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.08.tif,0.0,0.0,0.0,2012-08,2,2012-08-12,2012-08-28,0.35735,0.35735,0.3502,0.3645,0.1969,0.1969,0.1897,0.2041,0.04675,0.10785,0.22775,0.1928,0.0,0.0,2116,True,,,False
ASG000rbgl,train_core,M04,2012-08-22T12:28:17,34.97590881289054,-2.4509167543341897,ok,18.374324798583984,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.08.tif,0.0,0.0,0.0,2012-08,2,2012-08-12,2012-08-28,0.35735,0.35735,0.3502,0.3645,0.1969,0.1969,0.1897,0.2041,0.04675,0.10785,0.22775,0.1928,0.0,0.0,2116,True,,,False
ASG000rbi2,train_core,M04,2012-08-31T22:20:10,34.97590881289054,-2.4509167543341897,ok,18.374324798583984,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.08.tif,0.0,0.0,0.0,2012-08,2,2012-08-12,2012-08-28,0.35735,0.35735,0.3502,0.3645,0.1969,0.1969,0.1897,0.2041,0.04675,0.10785,0.22775,0.1928,0.0,0.0,2116,True,,,False
ASG000rbi4,train_core,M04,2012-09-01T01:06:07,34.97590881289054,-2.4509167543341897,ok,27.831417083740234,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.09.tif,0.0,0.0,0.0,2012-09,2,2012-09-13,2012-09-29,0.377,0.377,0.3496,0.4044,0.21805,0.21805,0.1858,0.2503,0.05265,0.10485,0.2332,0.1935,0.0,0.0,2116,True,,,False
ASG000rbi9,train_core,M04,2012-09-02T11:33:02,34.97590881289054,-2.4509167543341897,ok,27.831417083740234,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.09.tif,0.0,0.0,0.0,2012-09,2,2012-09-13,2012-09-29,0.377,0.377,0.3496,0.4044,0.21805,0.21805,0.1858,0.2503,0.05265,0.10485,0.2332,0.1935,0.0,0.0,2116,True,,,False
ASG000rdnv,train_core,M06,2012-07-12T09:46:12,34.97526202037651,-2.4877719445849262,ok,6.754993438720703,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.07.tif,0.0,0.0,0.0,2012-07,2,2012-07-11,2012-07-27,0.30735,0.30735,0.2855,0.3292,0.17635,0.17635,0.1672,0.1855,0.06015,0.11775,0.2219,0.1919,0.0,0.0,2116,True,,,False
ASG000rdr6,train_core,M06,2012-10-10T14:08:29,34.97526202037651,-2.4877719445849262,ok,52.83622741699219,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.10.tif,0.0,0.0,0.0,2012-10,2,2012-10-15,2012-10-31,0.36105,0.36105,0.2886,0.4335,0.1977,0.1977,0.1389,0.2565,0.0482,0.09695,0.2112,0.1874,0.0,0.0,2116,True,,,False
ASG000rdr8,train_core,M06,2012-10-18T07:58:05,34.97526202037651,-2.4877719445849262,ok,52.83622741699219,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.10.tif,0.0,0.0,0.0,2012-10,2,2012-10-15,2012-10-31,0.36105,0.36105,0.2886,0.4335,0.1977,0.1977,0.1389,0.2565,0.0482,0.09695,0.2112,0.1874,0.0,0.0,2116,True,,,False
ASG000rdto,train_core,M06,2012-11-24T13:04:46,34.97526202037651,-2.4877719445849262,ok,92.71810150146484,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.11.tif,0.0,0.0,0.0,2012-11,1,2012-11-16,2012-11-16,0.3217,0.3217,0.3217,0.3217,0.1869,0.1869,0.1869,0.1869,0.0583,0.1188,0.2315,0.2302,0.0,0.0,2116,True,,,False
ASG000rdtq,train_core,M06,2012-11-24T13:07:05,34.97526202037651,-2.4877719445849262,ok,92.71810150146484,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.11.tif,0.0,0.0,0.0,2012-11,1,2012-11-16,2012-11-16,0.3217,0.3217,0.3217,0.3217,0.1869,0.1869,0.1869,0.1869,0.0583,0.1188,0.2315,0.2302,0.0,0.0,2116,True,,,False
ASG000rdtt,train_core,M06,2012-11-27T00:55:31,34.97526202037651,-2.4877719445849262,ok,92.71810150146484,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.11.tif,0.0,0.0,0.0,2012-11,1,2012-11-16,2012-11-16,0.3217,0.3217,0.3217,0.3217,0.1869,0.1869,0.1869,0.1869,0.0583,0.1188,0.2315,0.2302,0.0,0.0,2116,True,,,False
ASG000rdtw,train_core,M06,2012-12-05T14:47:51,34.97526202037651,-2.4877719445849262,ok,79.78966522216797,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.12.tif,0.0,0.0,0.0,2012-12,2,2012-12-02,2012-12-18,0.51115,0.51115,0.3609,0.6614,0.25955,0.25955,0.2138,0.3053,0.0388,0.07645,0.2185,0.14905,0.0,0.0,2116,True,,,False
ASG000rdup,train_core,M06,2012-12-08T16:47:52,34.97526202037651,-2.4877719445849262,ok,79.78966522216797,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.12.tif,0.0,0.0,0.0,2012-12,2,2012-12-02,2012-12-18,0.51115,0.51115,0.3609,0.6614,0.25955,0.25955,0.2138,0.3053,0.0388,0.07645,0.2185,0.14905,0.0,0.0,2116,True,,,False
ASG000rdxt,train_core,M07,2012-11-07T08:26:37,34.972592965358075,-2.5124871276894094,ok,100.08846282958984,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.11.tif,0.0,0.0,0.0,2012-11,1,2012-11-16,2012-11-16,0.369,0.369,0.369,0.369,0.1838,0.1838,0.1838,0.1838,0.0435,0.0871,0.189,0.1662,1.0,1.0,2185,True,,,False
ASG000rdyk,train_core,M07,2012-12-09T00:18:41,34.972592965358075,-2.5124871276894094,ok,79.66300201416016,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.12.tif,0.0,0.0,0.0,2012-12,2,2012-12-02,2012-12-18,0.3448,0.3448,0.3352,0.3544,0.18565,0.18565,0.1727,0.1986,0.05315,0.09995,0.2046,0.19275,0.0,0.0,2116,True,,,False
ASG000rdyn,train_core,M07,2012-12-10T11:56:04,34.972592965358075,-2.5124871276894094,ok,79.66300201416016,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.12.tif,0.0,0.0,0.0,2012-12,2,2012-12-02,2012-12-18,0.3448,0.3448,0.3352,0.3544,0.18565,0.18565,0.1727,0.1986,0.05315,0.09995,0.2046,0.19275,0.0,0.0,2116,True,,,False
ASG000re17,train_core,M08,2012-06-25T08:34:32,34.971910183526916,-2.5307163836466344,ok,20.80204200744629,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.06.tif,0.0,0.0,0.0,2012-06,2,2012-06-09,2012-06-25,0.4754,0.4754,0.4314,0.5194,0.2835,0.2835,0.2597,0.3073,0.0463,0.0914,0.2566,0.1366,0.0,0.0,2116,True,,,False
